"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner","learner_Arr[0]","learner_Arr[1]"
312,303,16,7,0.9780564263322884,0.9774193548387097,0.9780564263322884,0.9780564263322884,0.964451313755796,0.9639498432601881,0.9278996865203761,9,"all","DT#9","DT",9
309,310,9,10,0.9717868338557993,0.9716981132075472,0.9717868338557993,0.9717868338557993,0.9702660406885759,0.9702194357366771,0.9404388714733543,9,"all","RF#9","RF",9
305,289,30,14,0.9561128526645768,0.9537953795379538,0.9561128526645768,0.9561128526645768,0.9327217125382263,0.9310344827586207,0.8620689655172413,9,"all","NB#9","NB",9
303,309,10,16,0.9686520376175548,0.9680511182108626,0.9686520376175548,0.9686520376175548,0.9596273291925467,0.9592476489028213,0.9184952978056427,9,"all","MLP#9","MLP",9
313,304,15,6,0.9811912225705329,0.9806451612903225,0.9811912225705329,0.9811912225705329,0.9675425038639877,0.9670846394984326,0.9341692789968652,10,"all","DT#10","DT",10
314,311,8,5,0.9843260188087775,0.9841772151898734,0.9843260188087775,0.9843260188087775,0.9797191887675507,0.9796238244514106,0.9592476489028212,10,"all","RF#10","RF",10
310,293,26,9,0.9717868338557993,0.9701986754966887,0.9717868338557993,0.9717868338557993,0.9465648854961832,0.945141065830721,0.890282131661442,10,"all","NB#10","NB",10
308,306,13,11,0.9655172413793104,0.9652996845425867,0.9655172413793104,0.9655172413793104,0.9625,0.9623824451410659,0.9247648902821317,10,"all","MLP#10","MLP",10
307,306,13,12,0.9623824451410659,0.9622641509433962,0.9623824451410659,0.9623824451410659,0.9608763693270735,0.9608150470219435,0.9216300940438871,11,"all","DT#11","DT",11
314,315,4,5,0.987460815047022,0.9874213836477987,0.987460815047022,0.987460815047022,0.9859154929577465,0.9858934169278997,0.9717868338557993,11,"all","RF#11","RF",11
309,298,21,10,0.9686520376175548,0.9675324675324676,0.9686520376175548,0.9686520376175548,0.9522342064714947,0.95141065830721,0.9028213166144201,11,"all","NB#11","NB",11
315,313,6,4,0.987460815047022,0.9873817034700315,0.987460815047022,0.987460815047022,0.9843749999999999,0.9843260188087775,0.9686520376175549,11,"all","MLP#11","MLP",11
297,310,9,22,0.9717868338557993,0.9705882352941176,0.9717868338557993,0.9717868338557993,0.9523809523809523,0.95141065830721,0.9028213166144201,12,"all","DT#12","DT",12
311,315,4,8,0.987460815047022,0.9873015873015873,0.987460815047022,0.987460815047022,0.9813084112149533,0.9811912225705329,0.9623824451410659,12,"all","RF#12","RF",12
306,299,20,13,0.9592476489028213,0.9583333333333334,0.9592476489028213,0.9592476489028213,0.9488372093023256,0.9482758620689655,0.896551724137931,12,"all","NB#12","NB",12
306,307,12,13,0.9623824451410659,0.9622641509433962,0.9623824451410659,0.9623824451410659,0.9608763693270735,0.9608150470219435,0.9216300940438871,12,"all","MLP#12","MLP",12
305,302,17,14,0.9561128526645768,0.9556962025316456,0.9561128526645768,0.9561128526645768,0.951638065522621,0.95141065830721,0.9028213166144201,13,"all","DT#13","DT",13
308,312,7,11,0.9780564263322884,0.9777777777777777,0.9780564263322884,0.9780564263322884,0.97196261682243,0.9717868338557993,0.9435736677115987,13,"all","RF#13","RF",13
302,293,26,17,0.9467084639498433,0.9451612903225807,0.9467084639498433,0.9467084639498433,0.9335394126738795,0.932601880877743,0.865203761755486,13,"all","NB#13","NB",13
310,303,16,9,0.9717868338557993,0.9711538461538461,0.9717868338557993,0.9717868338557993,0.9612403100775194,0.9608150470219435,0.9216300940438871,13,"all","MLP#13","MLP",13
312,311,8,7,0.9780564263322884,0.9779874213836478,0.9780564263322884,0.9780564263322884,0.9765258215962441,0.9764890282131662,0.9529780564263324,14,"all","DT#14","DT",14
314,317,2,5,0.9937304075235109,0.9936708860759493,0.9937304075235109,0.9937304075235109,0.9890795631825273,0.9890282131661442,0.9780564263322884,14,"all","RF#14","RF",14
313,298,21,6,0.9811912225705329,0.9802631578947368,0.9811912225705329,0.9811912225705329,0.9586523736600306,0.957680250783699,0.915360501567398,14,"all","NB#14","NB",14
309,313,6,10,0.9811912225705329,0.9809523809523809,0.9811912225705329,0.9811912225705329,0.9750778816199377,0.9749216300940439,0.9498432601880877,14,"all","MLP#14","MLP",14
301,302,17,18,0.9467084639498433,0.9465408805031447,0.9467084639498433,0.9467084639498433,0.945226917057903,0.945141065830721,0.890282131661442,15,"all","DT#15","DT",15
310,311,8,9,0.9749216300940439,0.9748427672955975,0.9749216300940439,0.9749216300940439,0.97339593114241,0.9733542319749217,0.9467084639498433,15,"all","RF#15","RF",15
307,301,18,12,0.9623824451410659,0.9616613418530351,0.9623824451410659,0.9623824451410659,0.953416149068323,0.9529780564263323,0.9059561128526645,15,"all","NB#15","NB",15
308,308,11,11,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9310344827586208,15,"all","MLP#15","MLP",15
310,311,8,9,0.9749216300940439,0.9748427672955975,0.9749216300940439,0.9749216300940439,0.97339593114241,0.9733542319749217,0.9467084639498433,16,"all","DT#16","DT",16
317,312,7,2,0.9937304075235109,0.9936305732484076,0.9937304075235109,0.9937304075235109,0.9860031104199067,0.9858934169278997,0.9717868338557993,16,"all","RF#16","RF",16
309,294,25,10,0.9686520376175548,0.9671052631578947,0.9686520376175548,0.9686520376175548,0.9464012251148545,0.945141065830721,0.890282131661442,16,"all","NB#16","NB",16
313,310,9,6,0.9811912225705329,0.9810126582278481,0.9811912225705329,0.9811912225705329,0.9765990639625585,0.9764890282131662,0.9529780564263324,16,"all","MLP#16","MLP",16
307,307,12,12,0.9623824451410659,0.9623824451410659,0.9623824451410659,0.9623824451410659,0.962382445141066,0.9623824451410659,0.9247648902821317,17,"all","DT#17","DT",17
308,313,6,11,0.9811912225705329,0.9808917197452229,0.9811912225705329,0.9811912225705329,0.973561430793157,0.9733542319749217,0.9467084639498433,17,"all","RF#17","RF",17
306,290,29,13,0.9592476489028213,0.9570957095709571,0.9592476489028213,0.9592476489028213,0.9357798165137615,0.9341692789968652,0.8683385579937304,17,"all","NB#17","NB",17
308,312,7,11,0.9780564263322884,0.9777777777777777,0.9780564263322884,0.9780564263322884,0.97196261682243,0.9717868338557993,0.9435736677115987,17,"all","MLP#17","MLP",17
308,298,21,11,0.9655172413793104,0.9644012944983819,0.9655172413793104,0.9655172413793104,0.9506172839506173,0.9498432601880877,0.8996865203761755,18,"all","DT#18","DT",18
309,305,14,10,0.9686520376175548,0.9682539682539683,0.9686520376175548,0.9686520376175548,0.9626168224299065,0.9623824451410659,0.9247648902821317,18,"all","RF#18","RF",18
305,287,32,14,0.9561128526645768,0.9534883720930233,0.9561128526645768,0.9561128526645768,0.9298780487804879,0.9278996865203761,0.8557993730407523,18,"all","NB#18","NB",18
309,305,14,10,0.9686520376175548,0.9682539682539683,0.9686520376175548,0.9686520376175548,0.9626168224299065,0.9623824451410659,0.9247648902821317,18,"all","MLP#18","MLP",18
307,304,15,12,0.9623824451410659,0.9620253164556962,0.9623824451410659,0.9623824451410659,0.9578783151326052,0.957680250783699,0.915360501567398,19,"all","DT#19","DT",19
313,309,10,6,0.9811912225705329,0.9809523809523809,0.9811912225705329,0.9811912225705329,0.9750778816199377,0.9749216300940439,0.9498432601880877,19,"all","RF#19","RF",19
306,287,32,13,0.9592476489028213,0.9566666666666667,0.9592476489028213,0.9592476489028213,0.9315068493150686,0.9294670846394985,0.8589341692789969,19,"all","NB#19","NB",19
313,295,24,6,0.9811912225705329,0.9800664451827242,0.9811912225705329,0.9811912225705329,0.9542682926829269,0.9529780564263323,0.9059561128526645,19,"all","MLP#19","MLP",19
304,306,13,15,0.9592476489028213,0.9589905362776026,0.9592476489028213,0.9592476489028213,0.95625,0.9561128526645768,0.9122257053291536,20,"all","DT#20","DT",20
315,314,5,4,0.987460815047022,0.9874213836477987,0.987460815047022,0.987460815047022,0.9859154929577465,0.9858934169278997,0.9717868338557993,20,"all","RF#20","RF",20
311,294,25,8,0.9749216300940439,0.9735099337748344,0.9749216300940439,0.9749216300940439,0.9496183206106871,0.9482758620689655,0.896551724137931,20,"all","NB#20","NB",20
312,306,13,7,0.9780564263322884,0.9776357827476039,0.9780564263322884,0.9780564263322884,0.968944099378882,0.9686520376175548,0.9373040752351096,20,"all","MLP#20","MLP",20
309,298,21,10,0.9686520376175548,0.9675324675324676,0.9686520376175548,0.9686520376175548,0.9522342064714947,0.95141065830721,0.9028213166144201,21,"all","DT#21","DT",21
312,309,10,7,0.9780564263322884,0.9778481012658228,0.9780564263322884,0.9780564263322884,0.9734789391575663,0.9733542319749217,0.9467084639498433,21,"all","RF#21","RF",21
298,293,26,21,0.9341692789968652,0.9331210191082803,0.9341692789968652,0.9341692789968652,0.9269051321928461,0.9263322884012539,0.8526645768025078,21,"all","NB#21","NB",21
307,308,11,12,0.9655172413793104,0.9654088050314465,0.9655172413793104,0.9655172413793104,0.9640062597809077,0.9639498432601881,0.9278996865203761,21,"all","MLP#21","MLP",21
300,306,13,19,0.9592476489028213,0.9584664536741214,0.9592476489028213,0.9592476489028213,0.9503105590062111,0.9498432601880877,0.8996865203761755,22,"all","DT#22","DT",22
311,309,10,8,0.9749216300940439,0.9747634069400631,0.9749216300940439,0.9749216300940439,0.9718749999999999,0.9717868338557993,0.9435736677115987,22,"all","RF#22","RF",22
305,289,30,14,0.9561128526645768,0.9537953795379538,0.9561128526645768,0.9561128526645768,0.9327217125382263,0.9310344827586207,0.8620689655172413,22,"all","NB#22","NB",22
303,308,11,16,0.9655172413793104,0.964968152866242,0.9655172413793104,0.9655172413793104,0.9580093312597202,0.957680250783699,0.915360501567398,22,"all","MLP#22","MLP",22
310,312,7,9,0.9780564263322884,0.9779179810725552,0.9780564263322884,0.9780564263322884,0.975,0.9749216300940439,0.9498432601880877,23,"all","DT#23","DT",23
312,312,7,7,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9561128526645768,23,"all","RF#23","RF",23
308,299,20,11,0.9655172413793104,0.964516129032258,0.9655172413793104,0.9655172413793104,0.9520865533230293,0.95141065830721,0.9028213166144201,23,"all","NB#23","NB",23
312,309,10,7,0.9780564263322884,0.9778481012658228,0.9780564263322884,0.9780564263322884,0.9734789391575663,0.9733542319749217,0.9467084639498433,23,"all","MLP#23","MLP",23
308,308,11,11,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9310344827586208,24,"all","DT#24","DT",24
311,315,4,8,0.987460815047022,0.9873015873015873,0.987460815047022,0.987460815047022,0.9813084112149533,0.9811912225705329,0.9623824451410659,24,"all","RF#24","RF",24
300,297,22,19,0.9404388714733543,0.939873417721519,0.9404388714733543,0.9404388714733543,0.9360374414976599,0.9357366771159875,0.871473354231975,24,"all","NB#24","NB",24
309,309,10,10,0.9686520376175548,0.9686520376175548,0.9686520376175548,0.9686520376175548,0.9686520376175549,0.9686520376175548,0.9373040752351096,24,"all","MLP#24","MLP",24
305,305,14,14,0.9561128526645768,0.9561128526645768,0.9561128526645768,0.9561128526645768,0.9561128526645767,0.9561128526645768,0.9122257053291536,25,"all","DT#25","DT",25
313,309,10,6,0.9811912225705329,0.9809523809523809,0.9811912225705329,0.9811912225705329,0.9750778816199377,0.9749216300940439,0.9498432601880877,25,"all","RF#25","RF",25
305,291,28,14,0.9561128526645768,0.9540983606557377,0.9561128526645768,0.9561128526645768,0.9355828220858895,0.9341692789968652,0.8683385579937304,25,"all","NB#25","NB",25
313,306,13,6,0.9811912225705329,0.9807692307692307,0.9811912225705329,0.9811912225705329,0.9705426356589147,0.9702194357366771,0.9404388714733543,25,"all","MLP#25","MLP",25
302,302,17,17,0.9467084639498433,0.9467084639498433,0.9467084639498433,0.9467084639498433,0.9467084639498433,0.9467084639498433,0.8934169278996866,26,"all","DT#26","DT",26
312,312,7,7,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9780564263322884,0.9561128526645768,26,"all","RF#26","RF",26
306,296,23,13,0.9592476489028213,0.9579288025889967,0.9592476489028213,0.9592476489028213,0.9444444444444444,0.9435736677115988,0.8871473354231976,26,"all","NB#26","NB",26
308,308,11,11,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9310344827586208,26,"all","MLP#26","MLP",26
306,309,10,13,0.9686520376175548,0.9683544303797469,0.9686520376175548,0.9686520376175548,0.9641185647425897,0.9639498432601881,0.9278996865203761,27,"all","DT#27","DT",27
314,311,8,5,0.9843260188087775,0.9841772151898734,0.9843260188087775,0.9843260188087775,0.9797191887675507,0.9796238244514106,0.9592476489028212,27,"all","RF#27","RF",27
308,292,27,11,0.9655172413793104,0.9636963696369637,0.9655172413793104,0.9655172413793104,0.9418960244648318,0.9404388714733543,0.8808777429467085,27,"all","NB#27","NB",27
316,307,12,3,0.9905956112852664,0.9903225806451613,0.9905956112852664,0.9905956112852664,0.9768160741885626,0.9764890282131662,0.9529780564263324,27,"all","MLP#27","MLP",27
309,308,11,10,0.9686520376175548,0.9685534591194969,0.9686520376175548,0.9686520376175548,0.9671361502347419,0.9670846394984326,0.9341692789968652,28,"all","DT#28","DT",28
316,312,7,3,0.9905956112852664,0.9904761904761905,0.9905956112852664,0.9905956112852664,0.984423676012461,0.9843260188087775,0.9686520376175549,28,"all","RF#28","RF",28
309,291,28,10,0.9686520376175548,0.9667774086378738,0.9686520376175548,0.9686520376175548,0.9420731707317073,0.9404388714733543,0.8808777429467085,28,"all","NB#28","NB",28
308,311,8,11,0.9749216300940439,0.9746835443037974,0.9749216300940439,0.9749216300940439,0.9703588143525741,0.9702194357366771,0.9404388714733543,28,"all","MLP#28","MLP",28
307,311,8,12,0.9749216300940439,0.9746031746031746,0.9749216300940439,0.9749216300940439,0.9688473520249221,0.9686520376175548,0.9373040752351096,29,"all","DT#29","DT",29
311,313,6,8,0.9811912225705329,0.9810725552050473,0.9811912225705329,0.9811912225705329,0.978125,0.9780564263322884,0.9561128526645768,29,"all","RF#29","RF",29
305,295,24,14,0.9561128526645768,0.9546925566343042,0.9561128526645768,0.9561128526645768,0.941358024691358,0.9404388714733543,0.8808777429467085,29,"all","NB#29","NB",29
308,312,7,11,0.9780564263322884,0.9777777777777777,0.9780564263322884,0.9780564263322884,0.97196261682243,0.9717868338557993,0.9435736677115987,29,"all","MLP#29","MLP",29
312,304,15,7,0.9780564263322884,0.977491961414791,0.9780564263322884,0.9780564263322884,0.9659442724458204,0.9655172413793104,0.9310344827586208,30,"all","DT#30","DT",30
314,309,10,5,0.9843260188087775,0.9840764331210191,0.9843260188087775,0.9843260188087775,0.9766718506998445,0.9764890282131662,0.9529780564263324,30,"all","RF#30","RF",30
307,294,25,12,0.9623824451410659,0.9607843137254902,0.9623824451410659,0.9623824451410659,0.9431643625192012,0.9420062695924765,0.8840125391849529,30,"all","NB#30","NB",30
313,308,11,6,0.9811912225705329,0.9808917197452229,0.9811912225705329,0.9811912225705329,0.973561430793157,0.9733542319749217,0.9467084639498433,30,"all","MLP#30","MLP",30
314,301,18,5,0.9843260188087775,0.9836601307189542,0.9843260188087775,0.9843260188087775,0.9646697388632872,0.9639498432601881,0.9278996865203761,31,"all","DT#31","DT",31
316,309,10,3,0.9905956112852664,0.9903846153846154,0.9905956112852664,0.9905956112852664,0.97984496124031,0.9796238244514106,0.9592476489028212,31,"all","RF#31","RF",31
309,290,29,10,0.9686520376175548,0.9666666666666667,0.9686520376175548,0.9686520376175548,0.9406392694063928,0.9388714733542319,0.8777429467084639,31,"all","NB#31","NB",31
311,310,9,8,0.9749216300940439,0.9748427672955975,0.9749216300940439,0.9749216300940439,0.97339593114241,0.9733542319749217,0.9467084639498433,31,"all","MLP#31","MLP",31
314,302,17,5,0.9843260188087775,0.9837133550488599,0.9843260188087775,0.9843260188087775,0.9661538461538463,0.9655172413793104,0.9310344827586208,32,"all","DT#32","DT",32
314,314,5,5,0.9843260188087775,0.9843260188087775,0.9843260188087775,0.9843260188087775,0.9843260188087775,0.9843260188087775,0.9686520376175549,32,"all","RF#32","RF",32
307,293,26,12,0.9623824451410659,0.9606557377049181,0.9623824451410659,0.9623824451410659,0.941717791411043,0.9404388714733543,0.8808777429467085,32,"all","NB#32","NB",32
310,309,10,9,0.9717868338557993,0.9716981132075472,0.9717868338557993,0.9717868338557993,0.9702660406885759,0.9702194357366771,0.9404388714733543,32,"all","MLP#32","MLP",32
313,308,11,6,0.9811912225705329,0.9808917197452229,0.9811912225705329,0.9811912225705329,0.973561430793157,0.9733542319749217,0.9467084639498433,33,"all","DT#33","DT",33
313,314,5,6,0.9843260188087775,0.9842767295597484,0.9843260188087775,0.9843260188087775,0.9827856025039124,0.9827586206896551,0.9655172413793103,33,"all","RF#33","RF",33
307,296,23,12,0.9623824451410659,0.961038961038961,0.9623824451410659,0.9623824451410659,0.9460708782742681,0.945141065830721,0.890282131661442,33,"all","NB#33","NB",33
309,308,11,10,0.9686520376175548,0.9685534591194969,0.9686520376175548,0.9686520376175548,0.9671361502347419,0.9670846394984326,0.9341692789968652,33,"all","MLP#33","MLP",33
311,302,17,8,0.9749216300940439,0.9741935483870968,0.9749216300940439,0.9749216300940439,0.9613601236476043,0.9608150470219435,0.9216300940438871,34,"all","DT#34","DT",34
314,308,11,5,0.9843260188087775,0.9840255591054313,0.9843260188087775,0.9843260188087775,0.9751552795031057,0.9749216300940439,0.9498432601880877,34,"all","RF#34","RF",34
304,290,29,15,0.9529780564263323,0.9508196721311475,0.9529780564263323,0.9529780564263323,0.9325153374233128,0.9310344827586207,0.8620689655172413,34,"all","NB#34","NB",34
308,309,10,11,0.9686520376175548,0.9685534591194969,0.9686520376175548,0.9686520376175548,0.9671361502347419,0.9670846394984326,0.9341692789968652,34,"all","MLP#34","MLP",34
306,307,12,13,0.9623824451410659,0.9622641509433962,0.9623824451410659,0.9623824451410659,0.9608763693270735,0.9608150470219435,0.9216300940438871,35,"all","DT#35","DT",35
308,312,7,11,0.9780564263322884,0.9777777777777777,0.9780564263322884,0.9780564263322884,0.97196261682243,0.9717868338557993,0.9435736677115987,35,"all","RF#35","RF",35
308,294,25,11,0.9655172413793104,0.9639344262295082,0.9655172413793104,0.9655172413793104,0.9447852760736196,0.9435736677115988,0.8871473354231976,35,"all","NB#35","NB",35
303,311,8,16,0.9749216300940439,0.9742765273311897,0.9749216300940439,0.9749216300940439,0.9628482972136223,0.9623824451410659,0.9247648902821317,35,"all","MLP#35","MLP",35
305,297,22,14,0.9561128526645768,0.954983922829582,0.9561128526645768,0.9561128526645768,0.9442724458204335,0.9435736677115988,0.8871473354231976,36,"all","DT#36","DT",36
308,312,7,11,0.9780564263322884,0.9777777777777777,0.9780564263322884,0.9780564263322884,0.97196261682243,0.9717868338557993,0.9435736677115987,36,"all","RF#36","RF",36
305,299,20,14,0.9561128526645768,0.9552715654952076,0.9561128526645768,0.9561128526645768,0.9472049689440993,0.9467084639498433,0.8934169278996866,36,"all","NB#36","NB",36
309,310,9,10,0.9717868338557993,0.9716981132075472,0.9717868338557993,0.9717868338557993,0.9702660406885759,0.9702194357366771,0.9404388714733543,36,"all","MLP#36","MLP",36
304,301,18,15,0.9529780564263323,0.9525316455696202,0.9529780564263323,0.9529780564263323,0.9485179407176287,0.9482758620689655,0.896551724137931,37,"all","DT#37","DT",37
305,314,5,14,0.9843260188087775,0.9838709677419355,0.9843260188087775,0.9843260188087775,0.9706336939721792,0.9702194357366771,0.9404388714733543,37,"all","RF#37","RF",37
303,299,20,16,0.9498432601880877,0.9492063492063492,0.9498432601880877,0.9498432601880877,0.9439252336448598,0.9435736677115988,0.8871473354231976,37,"all","NB#37","NB",37
307,312,7,12,0.9780564263322884,0.9777070063694268,0.9780564263322884,0.9780564263322884,0.9704510108864696,0.9702194357366771,0.9404388714733543,37,"all","MLP#37","MLP",37
306,304,15,13,0.9592476489028213,0.9589905362776026,0.9592476489028213,0.9592476489028213,0.95625,0.9561128526645768,0.9122257053291536,38,"all","DT#38","DT",38
310,312,7,9,0.9780564263322884,0.9779179810725552,0.9780564263322884,0.9780564263322884,0.975,0.9749216300940439,0.9498432601880877,38,"all","RF#38","RF",38
304,286,33,15,0.9529780564263323,0.9501661129568106,0.9529780564263323,0.9529780564263323,0.9268292682926829,0.9247648902821317,0.8495297805642634,38,"all","NB#38","NB",38
300,309,10,19,0.9686520376175548,0.967741935483871,0.9686520376175548,0.9686520376175548,0.955177743431221,0.9545454545454546,0.9090909090909092,38,"all","MLP#38","MLP",38
311,300,19,8,0.9749216300940439,0.974025974025974,0.9749216300940439,0.9749216300940439,0.9583975346687211,0.957680250783699,0.915360501567398,39,"all","DT#39","DT",39
311,306,13,8,0.9749216300940439,0.9745222929936306,0.9749216300940439,0.9749216300940439,0.9673405909797823,0.9670846394984326,0.9341692789968652,39,"all","RF#39","RF",39
303,290,29,16,0.9498432601880877,0.9477124183006536,0.9498432601880877,0.9498432601880877,0.9308755760368663,0.9294670846394985,0.8589341692789969,39,"all","NB#39","NB",39
