"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner","learner_Arr[0]","learner_Arr[1]"
476,479,97,99,0.8315972222222222,0.8307155322862129,0.8315972222222222,0.8315972222222222,0.830155979202773,0.8297132927888793,0.6594253001971625,182,"all","MLP#182","MLP",182
452,458,118,123,0.7951388888888888,0.7929824561403509,0.7951388888888888,0.7951388888888888,0.7917026793431288,0.790616854908775,0.5812302327161285,183,"all","DT#183","DT",183
476,496,80,99,0.8611111111111112,0.8561151079136691,0.8611111111111112,0.8611111111111112,0.8471391972672929,0.8444830582102519,0.6889569598161783,183,"all","RF#183","RF",183
467,449,127,108,0.8121739130434783,0.8061041292639138,0.8121739130434783,0.8121739130434783,0.7989734816082122,0.7958297132927888,0.5916708306977909,183,"all","NB#183","NB",183
459,494,82,116,0.8576388888888888,0.8484288354898336,0.8576388888888888,0.8576388888888888,0.8330522765598651,0.8279756733275413,0.6559334265345746,183,"all","MLP#183","MLP",183
442,434,142,133,0.768695652173913,0.7654320987654321,0.768695652173913,0.768695652173913,0.7627264883520276,0.7610773240660296,0.5221607798203225,184,"all","DT#184","DT",184
464,504,72,111,0.875,0.8656716417910447,0.875,0.875,0.8463476070528968,0.8410078192875761,0.6819966755289035,184,"all","RF#184","RF",184
465,418,158,110,0.808695652173913,0.7916666666666666,0.808695652173913,0.808695652173913,0.7762938230383973,0.7671589921807124,0.5343513755041904,184,"all","NB#184","NB",184
448,503,73,127,0.8732638888888888,0.8598848368522073,0.8732638888888888,0.8732638888888888,0.8341625207296849,0.8262380538662033,0.6524475123273938,184,"all","MLP#184","MLP",184
452,427,149,123,0.7860869565217391,0.7763636363636364,0.7860869565217391,0.7860869565217391,0.7687074829931974,0.7636837532580365,0.527385700440502,185,"all","DT#185","DT",185
488,497,79,87,0.8628472222222222,0.8606701940035273,0.8628472222222222,0.8628472222222222,0.856896551724138,0.8557775847089487,0.7115514680128986,185,"all","RF#185","RF",185
474,423,153,101,0.8243478260869566,0.8072519083969466,0.8243478260869566,0.8243478260869566,0.7886855241264559,0.7793223284100782,0.558678968438468,185,"all","NB#185","NB",185
472,480,96,103,0.8333333333333334,0.8309859154929577,0.8333333333333334,0.8333333333333334,0.828300258843831,0.8271068635968722,0.6542098119998248,185,"all","MLP#185","MLP",185
450,447,129,125,0.782608695652174,0.7814685314685315,0.782608695652174,0.782608695652174,0.779896013864818,0.7793223284100782,0.5586469888466857,186,"all","DT#186","DT",186
477,503,73,98,0.8732638888888888,0.8672727272727273,0.8732638888888888,0.8732638888888888,0.854715378079864,0.8514335360556038,0.7028556331383279,186,"all","RF#186","RF",186
338,521,55,237,0.9045138888888888,0.8600508905852418,0.9045138888888888,0.9045138888888888,0.7811094452773611,0.7463075586446568,0.49247528759411546,186,"all","NB#186","NB",186
489,480,96,86,0.8504347826086956,0.8480565371024735,0.8504347826086956,0.8504347826086956,0.8431034482758621,0.841876629018245,0.6837577935115714,186,"all","MLP#186","MLP",186
457,438,138,118,0.7947826086956522,0.7877697841726619,0.7947826086956522,0.7947826086956522,0.7811965811965813,0.7775847089487402,0.5551825126052956,187,"all","DT#187","DT",187
483,499,77,92,0.8663194444444444,0.8625,0.8663194444444444,0.8663194444444444,0.8551842330762639,0.8531711555169418,0.706335439359285,187,"all","RF#187","RF",187
523,297,279,52,0.9095652173913044,0.8510028653295129,0.9095652173913044,0.9095652173913044,0.7596223674655048,0.7124239791485665,0.42504455749614783,187,"all","NB#187","NB",187
482,462,114,93,0.8382608695652174,0.8324324324324325,0.8382608695652174,0.8382608695652174,0.8232280102476516,0.8201563857515204,0.6403239027748214,187,"all","MLP#187","MLP",187
441,446,130,134,0.7743055555555556,0.7723292469352014,0.7743055555555556,0.7743055555555556,0.7716262975778546,0.7706342311033884,0.5412653458052283,188,"all","DT#188","DT",188
449,509,67,126,0.8836805555555556,0.8701550387596899,0.8836805555555556,0.8836805555555556,0.8406275805119736,0.8323197219808862,0.6646093175569685,188,"all","RF#188","RF",188
411,485,91,164,0.8420138888888888,0.8187250996015937,0.8420138888888888,0.8420138888888888,0.7918367346938776,0.7784535186794093,0.5568578662805533,188,"all","NB#188","NB",188
447,486,90,128,0.84375,0.8324022346368715,0.84375,0.84375,0.8168067226890757,0.8105994787141616,0.6211769394983407,188,"all","MLP#188","MLP",188
450,466,110,125,0.8090277777777778,0.8035714285714286,0.8090277777777778,0.8090277777777778,0.7986289631533846,0.7958297132927888,0.591649871298414,189,"all","DT#189","DT",189
480,496,80,95,0.8611111111111112,0.8571428571428571,0.8611111111111112,0.8611111111111112,0.8500428449014567,0.8479582971329279,0.6959094786264787,189,"all","RF#189","RF",189
389,502,74,186,0.8715277777777778,0.8401727861771058,0.8715277777777778,0.8715277777777778,0.7943037974683543,0.7741094700260643,0.5481421979561762,189,"all","NB#189","NB",189
466,479,97,109,0.8315972222222222,0.827708703374778,0.8315972222222222,0.8315972222222222,0.8230240549828178,0.8210251954821894,0.6420436360562087,189,"all","MLP#189","MLP",189
447,454,122,128,0.7881944444444444,0.7855887521968365,0.7881944444444444,0.7881944444444444,0.7841105354058721,0.7827975673327541,0.5655908718979942,190,"all","DT#190","DT",190
464,491,85,111,0.8524305555555556,0.8451730418943534,0.8524305555555556,0.8524305555555556,0.833616298811545,0.8297132927888793,0.6594129600497605,190,"all","RF#190","RF",190
489,389,187,86,0.8504347826086956,0.8189473684210526,0.8504347826086956,0.8504347826086956,0.7817745803357314,0.7628149435273676,0.5257018479972106,190,"all","NB#190","NB",190
456,473,103,119,0.8211805555555556,0.815742397137746,0.8211805555555556,0.8211805555555556,0.809931506849315,0.8071242397914856,0.6142388705041184,190,"all","MLP#190","MLP",190
440,452,124,135,0.7847222222222222,0.7801418439716312,0.7847222222222222,0.7847222222222222,0.7773000859845228,0.7749782797567333,0.5499487461295403,191,"all","DT#191","DT",191
478,512,64,97,0.8888888888888888,0.8819188191881919,0.8888888888888888,0.8888888888888888,0.8641350210970464,0.8601216333622936,0.7202291176945711,191,"all","RF#191","RF",191
471,427,149,104,0.8191304347826087,0.8041431261770244,0.8191304347826087,0.8191304347826087,0.788284518828452,0.7801911381407471,0.5604118077727207,191,"all","NB#191","NB",191
463,496,80,112,0.8611111111111112,0.852670349907919,0.8611111111111112,0.8611111111111112,0.8378378378378377,0.8331885317115552,0.6663606937533214,191,"all","MLP#191","MLP",191
445,456,120,130,0.7916666666666666,0.7876106194690266,0.7916666666666666,0.7916666666666666,0.7848537005163511,0.7827975673327541,0.5655882486148643,192,"all","DT#192","DT",192
467,516,60,108,0.8958333333333334,0.8861480075901328,0.8958333333333334,0.8958333333333334,0.86,0.8540399652476107,0.7080585549677512,192,"all","RF#192","RF",192
416,500,76,159,0.8680555555555556,0.8455284552845529,0.8680555555555556,0.8680555555555556,0.8097165991902834,0.7958297132927888,0.5916079460439637,192,"all","NB#192","NB",192
468,488,88,107,0.8472222222222222,0.841726618705036,0.8472222222222222,0.8472222222222222,0.8334756618274979,0.8305821025195482,0.6611542299673452,192,"all","MLP#192","MLP",192
461,410,166,114,0.8017391304347826,0.7824427480916031,0.8017391304347826,0.8017391304347826,0.767054908485857,0.7567332754126846,0.5135043746565789,193,"all","DT#193","DT",193
484,498,78,91,0.8645833333333334,0.8612099644128114,0.8645833333333334,0.8645833333333334,0.8549356223175966,0.8531711555169418,0.7063363260450461,193,"all","RF#193","RF",193
397,498,78,178,0.8645833333333334,0.8357894736842105,0.8645833333333334,0.8645833333333334,0.7955271565495209,0.7775847089487402,0.5551019175600181,193,"all","NB#193","NB",193
463,500,76,112,0.8680555555555556,0.8589981447124304,0.8680555555555556,0.8680555555555556,0.8417508417508417,0.8366637706342311,0.6733095397696736,193,"all","MLP#193","MLP",193
440,438,138,135,0.7652173913043478,0.7643979057591623,0.7652173913043478,0.7652173913043478,0.7632263660017345,0.7628149435273676,0.5256316773927656,194,"all","DT#194","DT",194
464,498,78,111,0.8645833333333334,0.8560885608856088,0.8645833333333334,0.8645833333333334,0.8405063291139241,0.8357949609035621,0.6715733120762356,194,"all","RF#194","RF",194
539,196,380,36,0.9373913043478261,0.8448275862068966,0.9373913043478261,0.9373913043478261,0.7215528781793843,0.6385751520417029,0.2775249568460824,194,"all","NB#194","NB",194
459,476,100,116,0.8263888888888888,0.8211091234347049,0.8263888888888888,0.8263888888888888,0.815068493150685,0.8123370981754996,0.6246648469769802,194,"all","MLP#194","MLP",194
433,440,136,142,0.7638888888888888,0.7609841827768014,0.7638888888888888,0.7638888888888888,0.7599309153713298,0.7584708948740226,0.5169370495505697,195,"all","DT#195","DT",195
467,504,72,108,0.875,0.8664192949907236,0.875,0.875,0.8484848484848485,0.843614248479583,0.6872112614816023,195,"all","RF#195","RF",195
509,352,224,66,0.8852173913043478,0.8421052631578947,0.8852173913043478,0.8852173913043478,0.7782874617737003,0.7480451781059948,0.4962101431119993,195,"all","NB#195","NB",195
460,478,98,115,0.8298611111111112,0.8243727598566308,0.8298611111111112,0.8298611111111112,0.8177929854576561,0.8149435273675065,0.6298772764397638,195,"all","MLP#195","MLP",195
439,452,124,136,0.7847222222222222,0.7797513321492007,0.7847222222222222,0.7847222222222222,0.7766323024054983,0.7741094700260643,0.5482104144398752,196,"all","DT#196","DT",196
472,503,73,103,0.8732638888888888,0.8660550458715597,0.8732638888888888,0.8732638888888888,0.8510998307952623,0.8470894874022589,0.6941648927336684,196,"all","RF#196","RF",196
466,431,145,109,0.8104347826086956,0.7981481481481482,0.8104347826086956,0.8104347826086956,0.7858347386172007,0.7793223284100782,0.558668309089482,196,"all","NB#196","NB",196
452,493,83,123,0.8559027777777778,0.8448598130841122,0.8559027777777778,0.8559027777777778,0.8271812080536913,0.8210251954821894,0.6420285041367234,196,"all","MLP#196","MLP",196
446,452,124,129,0.7847222222222222,0.7824561403508772,0.7847222222222222,0.7847222222222222,0.7813310285220397,0.7801911381407471,0.5603786260463921,197,"all","DT#197","DT",197
462,507,69,113,0.8802083333333334,0.8700564971751412,0.8802083333333334,0.8802083333333334,0.8478260869565218,0.841876629018245,0.6837320111843178,197,"all","RF#197","RF",197
425,475,101,150,0.8246527777777778,0.8079847908745247,0.8246527777777778,0.8246527777777778,0.791007493755204,0.7819287576020851,0.5638249206236573,197,"all","NB#197","NB",197
468,483,93,107,0.8385416666666666,0.8342245989304813,0.8385416666666666,0.8385416666666666,0.8284734133790737,0.8262380538662033,0.6524685002400413,197,"all","MLP#197","MLP",197
430,451,125,145,0.7829861111111112,0.7747747747747747,0.7829861111111112,0.7829861111111112,0.7696245733788395,0.7654213727193745,0.5308282254899,198,"all","DT#198","DT",198
481,503,73,94,0.8732638888888888,0.868231046931408,0.8732638888888888,0.8732638888888888,0.8576300085251491,0.8549087749782798,0.709808130994491,198,"all","RF#198","RF",198
482,431,145,93,0.8382608695652174,0.8225190839694656,0.8382608695652174,0.8382608695652174,0.8019966722129784,0.7932232841007819,0.5864787184580921,198,"all","NB#198","NB",198
465,486,90,110,0.84375,0.8378378378378378,0.84375,0.84375,0.8293515358361775,0.8262380538662033,0.6524653522147408,198,"all","MLP#198","MLP",198
425,449,127,150,0.7795138888888888,0.769927536231884,0.7795138888888888,0.7795138888888888,0.7642553191489361,0.7593397046046916,0.5186623327802746,199,"all","DT#199","DT",199
474,499,77,101,0.8663194444444444,0.8602540834845736,0.8663194444444444,0.8663194444444444,0.8486394557823128,0.845351867940921,0.6906922956145756,199,"all","RF#199","RF",199
517,319,257,58,0.8991304347826087,0.8461538461538461,0.8991304347826087,0.8991304347826087,0.7664936990363233,0.7263249348392702,0.45281384366713495,199,"all","NB#199","NB",199
454,489,87,121,0.8489583333333334,0.8391866913123844,0.8489583333333334,0.8489583333333334,0.824620573355818,0.8192875760208514,0.6385563268646036,199,"all","MLP#199","MLP",199
439,441,135,136,0.765625,0.764808362369338,0.765625,0.765625,0.7649609713790113,0.7645525629887054,0.5291040596377712,200,"all","DT#200","DT",200
480,486,90,95,0.84375,0.8421052631578947,0.84375,0.84375,0.840103716508211,0.8392701998262381,0.6785377305082314,200,"all","RF#200","RF",200
497,363,213,78,0.8643478260869565,0.8231292517006803,0.8643478260869565,0.8643478260869565,0.7735408560311283,0.7471763683753258,0.4944553872625596,200,"all","NB#200","NB",200
476,462,114,99,0.8278260869565217,0.8235294117647058,0.8278260869565217,0.8278260869565217,0.817167381974249,0.8149435273675065,0.6298951563596838,200,"all","MLP#200","MLP",200
451,433,143,124,0.7843478260869565,0.77737881508079,0.7843478260869565,0.7843478260869565,0.7715996578272027,0.7680278019113814,0.5360685608353626,201,"all","DT#201","DT",201
466,507,69,109,0.8802083333333334,0.8710280373831776,0.8802083333333334,0.8802083333333334,0.8506711409395972,0.845351867940921,0.6906848239627998,201,"all","RF#201","RF",201
492,374,202,83,0.8556521739130435,0.8183807439824945,0.8556521739130435,0.8556521739130435,0.7754137115839244,0.7523892267593397,0.504867030228567,201,"all","NB#201","NB",201
457,488,88,118,0.8472222222222222,0.8385321100917431,0.8472222222222222,0.8472222222222222,0.8257191201353636,0.8210251954821894,0.6420339085405439,201,"all","MLP#201","MLP",201
428,435,141,147,0.7552083333333334,0.7521968365553603,0.7552083333333334,0.7552083333333334,0.7512953367875648,0.7497827975673328,0.49956068442648943,202,"all","DT#202","DT",202
467,513,63,108,0.890625,0.8811320754716981,0.890625,0.890625,0.8571428571428571,0.8514335360556038,0.7028466607785855,202,"all","RF#202","RF",202
449,465,111,126,0.8072916666666666,0.8017857142857143,0.8072916666666666,0.8072916666666666,0.7969151670951158,0.794092093831451,0.5881745510541454,202,"all","NB#202","NB",202
461,485,91,114,0.8420138888888888,0.8351449275362319,0.8420138888888888,0.8420138888888888,0.825531914893617,0.8218940052128584,0.6437753726352212,202,"all","MLP#202","MLP",202
443,431,145,132,0.7704347826086957,0.7655417406749556,0.7704347826086957,0.7704347826086957,0.7618228718830611,0.7593397046046916,0.5186884919227129,203,"all","DT#203","DT",203
471,497,79,104,0.8628472222222222,0.8563636363636363,0.8628472222222222,0.8628472222222222,0.8445199660152931,0.8410078192875761,0.6820033968673336,203,"all","RF#203","RF",203
477,414,162,98,0.8295652173913044,0.80859375,0.8295652173913044,0.8295652173913044,0.785831960461285,0.7741094700260643,0.5482622451937011,203,"all","NB#203","NB",203
447,470,106,128,0.8159722222222222,0.8083182640144665,0.8159722222222222,0.8159722222222222,0.8006814310051107,0.7966985230234579,0.5933832343465515,203,"all","MLP#203","MLP",203
453,438,138,122,0.7878260869565218,0.7821428571428571,0.7878260869565218,0.7878260869565218,0.7770154373927958,0.7741094700260643,0.5482295113644599,204,"all","DT#204","DT",204
487,502,74,88,0.8715277777777778,0.8680926916221033,0.8715277777777778,0.8715277777777778,0.8610634648370498,0.8592528236316247,0.7184994851944335,204,"all","RF#204","RF",204
513,308,268,62,0.8921739130434783,0.8324324324324325,0.8921739130434783,0.8921739130434783,0.756637168141593,0.7132927888792354,0.42676341596665274,204,"all","NB#204","NB",204
477,471,105,98,0.8295652173913044,0.827768014059754,0.8295652173913044,0.8295652173913044,0.8245462402765774,0.8236316246741964,0.6472667106476833,204,"all","MLP#204","MLP",204
468,433,143,107,0.8139130434782609,0.8018518518518518,0.8139130434782609,0.8139130434782609,0.7892074198988195,0.7827975673327541,0.5656184144581514,205,"all","DT#205","DT",205
487,509,67,88,0.8836805555555556,0.8790613718411552,0.8836805555555556,0.8836805555555556,0.8678601875532822,0.8653344917463076,0.7306602413421924,205,"all","RF#205","RF",205
485,409,167,90,0.8434782608695652,0.8196392785571143,0.8434782608695652,0.8434782608695652,0.7905460472697636,0.7767158992180713,0.5534833662149781,205,"all","NB#205","NB",205
487,491,85,88,0.8524305555555556,0.8513986013986014,0.8524305555555556,0.8524305555555556,0.8502164502164503,0.8496959165942659,0.6993902448229689,205,"all","MLP#205","MLP",205
438,430,146,137,0.7617391304347826,0.7583774250440917,0.7617391304347826,0.7617391304347826,0.7558239861949958,0.7541268462206777,0.5082600025060046,206,"all","DT#206","DT",206
480,504,72,95,0.875,0.8695652173913043,0.875,0.875,0.8578723404255318,0.8549087749782798,0.7098072547808876,206,"all","RF#206","RF",206
397,498,78,178,0.8645833333333334,0.8357894736842105,0.8645833333333334,0.8645833333333334,0.7955271565495209,0.7775847089487402,0.5551019175600181,206,"all","NB#206","NB",206
468,489,87,107,0.8489583333333334,0.8432432432432433,0.8489583333333334,0.8489583333333334,0.8344709897610922,0.8314509122502172,0.6628913916482985,206,"all","MLP#206","MLP",206
444,442,134,131,0.7721739130434783,0.7713787085514834,0.7721739130434783,0.7721739130434783,0.7701647875108412,0.7697654213727194,0.5395325806193513,207,"all","DT#207","DT",207
483,506,70,92,0.8784722222222222,0.8734177215189873,0.8784722222222222,0.8784722222222222,0.8620102214650767,0.8592528236316247,0.7184960853168433,207,"all","RF#207","RF",207
404,473,103,171,0.8211805555555556,0.796844181459566,0.8211805555555556,0.8211805555555556,0.7754098360655738,0.7619461337966985,0.5238430273639202,207,"all","NB#207","NB",207
468,502,74,107,0.8715277777777778,0.8634686346863468,0.8715277777777778,0.8715277777777778,0.8472573839662447,0.8427454387489139,0.6854749708243315,207,"all","MLP#207","MLP",207
465,428,148,110,0.808695652173913,0.7955390334572491,0.808695652173913,0.808695652173913,0.782828282828283,0.7758470894874022,0.5517195571510088,208,"all","DT#208","DT",208
486,506,70,89,0.8784722222222222,0.8741007194244604,0.8784722222222222,0.8784722222222222,0.8642186165670368,0.8618592528236316,0.7237103721272199,208,"all","RF#208","RF",208
553,134,442,22,0.9617391304347827,0.8589743589743589,0.9617391304347827,0.9617391304347827,0.7044585987261147,0.5968722849695917,0.19425485048731178,208,"all","NB#208","NB",208
462,483,93,113,0.8385416666666666,0.8324324324324325,0.8385416666666666,0.8385416666666666,0.8242320819112628,0.8210251954821894,0.6420393127811831,208,"all","MLP#208","MLP",208
448,437,139,127,0.7791304347826087,0.774822695035461,0.7791304347826087,0.7791304347826087,0.7710843373493976,0.7688966116420504,0.5378012475619403,209,"all","DT#209","DT",209
481,511,65,94,0.8871527777777778,0.8809523809523809,0.8871527777777778,0.8871527777777778,0.8653683319220999,0.8618592528236316,0.7237062009055348,209,"all","RF#209","RF",209
473,420,156,102,0.8226086956521739,0.8045977011494253,0.8226086956521739,0.8226086956521739,0.7857142857142858,0.7758470894874022,0.5517303842983814,209,"all","NB#209","NB",209
468,499,77,107,0.8663194444444444,0.8587155963302753,0.8663194444444444,0.8663194444444444,0.8443316412859562,0.840139009556907,0.6802632969488351,209,"all","MLP#209","MLP",209
453,446,130,122,0.7878260869565218,0.7852112676056338,0.7878260869565218,0.7878260869565218,0.7823834196891193,0.7810599478714162,0.5621248535645705,210,"all","DT#210","DT",210
476,507,69,99,0.8802083333333334,0.8733944954128441,0.8802083333333334,0.8802083333333334,0.8578680203045684,0.8540399652476107,0.7080664885185016,210,"all","RF#210","RF",210
301,548,28,274,0.9513888888888888,0.9148936170212766,0.9513888888888888,0.9513888888888888,0.7839771101573677,0.737619461337967,0.47504356992482105,210,"all","NB#210","NB",210
457,497,79,118,0.8628472222222222,0.8526119402985075,0.8628472222222222,0.8628472222222222,0.834592779177162,0.8288444830582102,0.6576685523453222,210,"all","MLP#210","MLP",210
441,455,121,134,0.7899305555555556,0.7846975088967971,0.7899305555555556,0.7899305555555556,0.7811158798283261,0.7784535186794093,0.5568980067543597,211,"all","DT#211","DT",211
458,501,75,117,0.8697916666666666,0.8592870544090057,0.8697916666666666,0.8697916666666666,0.8391959798994975,0.8331885317115552,0.6663556566086618,211,"all","RF#211","RF",211
448,447,129,127,0.7791304347826087,0.7787456445993032,0.7791304347826087,0.7791304347826087,0.7777777777777779,0.7775847089487402,0.5551704252100688,211,"all","NB#211","NB",211
445,492,84,130,0.8541666666666666,0.8412098298676749,0.8541666666666666,0.8541666666666666,0.8213689482470785,0.8140747176368376,0.6281233298206097,211,"all","MLP#211","MLP",211
438,451,125,137,0.7829861111111112,0.7779751332149201,0.7829861111111112,0.7829861111111112,0.7749140893470791,0.7723718505647263,0.5447351099355664,212,"all","DT#212","DT",212
467,505,71,108,0.8767361111111112,0.8680297397769516,0.8767361111111112,0.8767361111111112,0.8494533221194283,0.8444830582102519,0.6889485070875033,212,"all","RF#212","RF",212
385,496,80,190,0.8611111111111112,0.8279569892473119,0.8611111111111112,0.8611111111111112,0.7860538827258321,0.7654213727193745,0.5307644687372602,212,"all","NB#212","NB",212
450,484,92,125,0.8402777777777778,0.8302583025830258,0.8402777777777778,0.8402777777777778,0.8168776371308017,0.8114682884448305,0.6229175064579002,212,"all","MLP#212","MLP",212
436,447,129,139,0.7760416666666666,0.7716814159292036,0.7760416666666666,0.7760416666666666,0.7693631669535285,0.7671589921807124,0.5343106025151345,213,"all","DT#213","DT",213
470,507,69,105,0.8802083333333334,0.8719851576994434,0.8802083333333334,0.8802083333333334,0.8535353535353536,0.8488271068635969,0.6976375527655488,213,"all","RF#213","RF",213
533,177,399,42,0.9269565217391305,0.8082191780821918,0.9269565217391305,0.9269565217391305,0.7073656270736564,0.6168549087749783,0.23412200851895948,213,"all","NB#213","NB",213
461,492,84,114,0.8541666666666666,0.8458715596330275,0.8541666666666666,0.8541666666666666,0.83248730964467,0.8279756733275413,0.6559355043253771,213,"all","MLP#213","MLP",213
441,431,145,134,0.7669565217391304,0.7628318584070797,0.7669565217391304,0.7669565217391304,0.7596899224806202,0.7576020851433536,0.5152118548755983,214,"all","DT#214","DT",214
468,511,65,107,0.8871527777777778,0.8780487804878049,0.8871527777777778,0.8871527777777778,0.8559463986599666,0.8505647263249348,0.7011102757119262,214,"all","RF#214","RF",214
426,490,86,149,0.8506944444444444,0.83203125,0.8506944444444444,0.8506944444444444,0.8065843621399177,0.7958297132927888,0.5916202778947875,214,"all","NB#214","NB",214
455,492,84,120,0.8541666666666666,0.8441558441558441,0.8541666666666666,0.8541666666666666,0.8282828282828283,0.8227628149435273,0.6455060963458158,214,"all","MLP#214","MLP",214
450,454,122,125,0.7881944444444444,0.7867132867132867,0.7881944444444444,0.7881944444444444,0.7861471861471861,0.7854039965247611,0.5708057252674757,215,"all","DT#215","DT",215
479,500,76,96,0.8680555555555556,0.863063063063063,0.8680555555555556,0.8680555555555556,0.8532423208191127,0.8505647263249348,0.701120202904677,215,"all","RF#215","RF",215
504,319,257,71,0.8765217391304347,0.8179487179487179,0.8765217391304347,0.8765217391304347,0.7544910179640719,0.7150304083405734,0.43022037893948856,215,"all","NB#215","NB",215
454,484,92,121,0.8402777777777778,0.8315018315018315,0.8402777777777778,0.8402777777777778,0.8196443691786621,0.8149435273675065,0.6298705710243958,215,"all","MLP#215","MLP",215
424,453,123,151,0.7864583333333334,0.7751371115173674,0.7864583333333334,0.7864583333333334,0.7677966101694914,0.7619461337966985,0.5238717820197714,216,"all","DT#216","DT",216
470,501,75,105,0.8697916666666666,0.8623853211009175,0.8697916666666666,0.8697916666666666,0.8477157360406091,0.843614248479583,0.6872140948412518,216,"all","RF#216","RF",216
509,357,219,66,0.8852173913043478,0.8439716312056738,0.8852173913043478,0.8852173913043478,0.7812739831158864,0.7523892267593397,0.5048924387935758,216,"all","NB#216","NB",216
470,477,99,105,0.828125,0.8260105448154658,0.828125,0.828125,0.8238341968911918,0.8227628149435273,0.6455221514687632,216,"all","MLP#216","MLP",216
448,447,129,127,0.7791304347826087,0.7787456445993032,0.7791304347826087,0.7791304347826087,0.7777777777777779,0.7775847089487402,0.5551704252100688,217,"all","DT#217","DT",217
464,507,69,111,0.8802083333333334,0.8705440900562852,0.8802083333333334,0.8802083333333334,0.8492462311557789,0.843614248479583,0.6872084280706205,217,"all","RF#217","RF",217
488,357,219,87,0.8486956521739131,0.8040540540540541,0.8486956521739131,0.8486956521739131,0.7613104524180967,0.7341442224152911,0.4683939794606149,217,"all","NB#217","NB",217
422,506,70,153,0.8784722222222222,0.8577235772357723,0.8784722222222222,0.8784722222222222,0.8194331983805667,0.8062554300608167,0.6124620083736337,217,"all","MLP#217","MLP",217
447,434,142,128,0.7773913043478261,0.7722419928825622,0.7773913043478261,0.7773913043478261,0.768041237113402,0.7654213727193745,0.530852306865495,218,"all","DT#218","DT",218
482,501,75,93,0.8697916666666666,0.8653500897666068,0.8697916666666666,0.8697916666666666,0.8564102564102565,0.8540399652476107,0.7080717773127891,218,"all","RF#218","RF",218
484,422,154,91,0.8417391304347827,0.8226120857699805,0.8417391304347827,0.8417391304347827,0.7980214344600164,0.787141615986099,0.5743233961745787,218,"all","NB#218","NB",218
465,476,100,110,0.8263888888888888,0.8230088495575221,0.8263888888888888,0.8263888888888888,0.8192771084337349,0.8175499565595135,0.6350941288364861,218,"all","MLP#218","MLP",218
434,464,112,141,0.8055555555555556,0.7948717948717948,0.8055555555555556,0.8055555555555556,0.785774767146486,0.7801911381407471,0.5603626970383667,219,"all","DT#219","DT",219
464,512,64,111,0.8888888888888888,0.8787878787878788,0.8888888888888888,0.8888888888888888,0.8540450375312759,0.8479582971329279,0.6958947872207116,219,"all","RF#219","RF",219
182,561,15,393,0.9739583333333334,0.9238578680203046,0.9739583333333334,0.9739583333333334,0.7333333333333333,0.6455256298870548,0.29064593019567325,219,"all","NB#219","NB",219
451,485,91,124,0.8420138888888888,0.8321033210332104,0.8420138888888888,0.8420138888888888,0.8185654008438819,0.8132059079061685,0.6263929211449242,219,"all","MLP#219","MLP",219
456,443,133,119,0.7930434782608695,0.7882562277580071,0.7930434782608695,0.7930434782608695,0.7835051546391752,0.7810599478714162,0.5621288197411287,220,"all","DT#220","DT",220
472,509,67,103,0.8836805555555556,0.87569573283859,0.8836805555555556,0.8836805555555556,0.8569023569023569,0.8523023457862728,0.7045884136215134,220,"all","RF#220","RF",220
446,459,117,129,0.796875,0.7921847246891652,0.796875,0.796875,0.788659793814433,0.7862728062554301,0.5725375459700356,220,"all","NB#220","NB",220
469,492,84,106,0.8541666666666666,0.8481012658227848,0.8541666666666666,0.8541666666666666,0.838160136286201,0.8349261511728931,0.6698410877172853,220,"all","MLP#220","MLP",220
467,448,128,108,0.8121739130434783,0.8057553956834532,0.8121739130434783,0.8121739130434783,0.7982905982905983,0.7949609035621199,0.589933878808007,221,"all","DT#221","DT",221
484,512,64,91,0.8888888888888888,0.8832116788321168,0.8888888888888888,0.8888888888888888,0.8685326547921968,0.8653344917463076,0.7306578015710182,221,"all","RF#221","RF",221
512,351,225,63,0.8904347826086957,0.8478260869565217,0.8904347826086957,0.8904347826086957,0.7804878048780489,0.7497827975673328,0.4996875764079438,221,"all","NB#221","NB",221
462,483,93,113,0.8385416666666666,0.8324324324324325,0.8385416666666666,0.8385416666666666,0.8242320819112628,0.8210251954821894,0.6420393127811831,221,"all","MLP#221","MLP",221
462,444,132,113,0.8034782608695652,0.7971274685816876,0.8034782608695652,0.8034782608695652,0.7904191616766467,0.787141615986099,0.574295121365782,222,"all","DT#222","DT",222
485,512,64,90,0.8888888888888888,0.8834244080145719,0.8888888888888888,0.8888888888888888,0.8692699490662139,0.8662033014769766,0.7323958971819546,222,"all","RF#222","RF",222
451,461,115,124,0.8003472222222222,0.7968197879858657,0.8003472222222222,0.8003472222222222,0.7941429801894918,0.792354474370113,0.5847029926433179,222,"all","NB#222","NB",222
469,493,83,106,0.8559027777777778,0.8496376811594203,0.8559027777777778,0.8559027777777778,0.8391489361702127,0.8357949609035621,0.6715782703807649,222,"all","MLP#222","MLP",222
436,445,131,139,0.7725694444444444,0.7689594356261023,0.7725694444444444,0.7725694444444444,0.7672413793103449,0.7654213727193745,0.5308367250812208,223,"all","DT#223","DT",223
472,504,72,103,0.875,0.8676470588235294,0.875,0.875,0.8520710059171598,0.8479582971329279,0.6959021331010359,223,"all","RF#223","RF",223
