"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner_Arr[0]"
4134,4339,788,1045,0.8463038814121319,0.8399024786672085,0.8463038814121319,0.8463038814121319,0.8256112643896871,0.8221424412963322,0.6443653220524622,9,"all","NB"
4791,4619,508,388,0.9250820621741649,0.9225084881166367,0.9250820621741649,0.9250820621741649,0.9144874976140485,0.9130603531923152,0.8260958455401968,9,"all","MLP"
4446,4609,518,733,0.8989662570704116,0.895648670427075,0.8989662570704116,0.8989662570704116,0.8805043461648677,0.8786143993790025,0.7572737179226264,10,"all","DT"
4754,4742,385,425,0.9249073532280085,0.9250827009145748,0.9249073532280085,0.9249073532280085,0.9214964140337274,0.9214050067921599,0.8428121683498612,10,"all","RF"
4131,4353,774,1048,0.8490345231129316,0.8422018348623853,0.8490345231129316,0.8490345231129316,0.8269376899696049,0.8232097807102658,0.6465054009891695,10,"all","NB"
4786,4644,483,393,0.9241166248310485,0.9219773674806433,0.9241166248310485,0.9241166248310485,0.916156202143951,0.9150009703085581,0.8299826296356516,10,"all","MLP"
4431,4607,520,748,0.8985761653988688,0.8949707129872753,0.8985761653988688,0.8985761653988688,0.8790307193283725,0.876964874830196,0.7539784102820546,11,"all","DT"
4780,4749,378,399,0.9262726740784084,0.9267157813105855,0.9262726740784084,0.9262726740784084,0.9248331237302893,0.9246070250339607,0.8492133118474745,11,"all","RF"
4143,4351,776,1036,0.8486444314413887,0.8422443586094734,0.8486444314413887,0.8486444314413887,0.8276583602815293,0.8241800892683874,0.6484407288949379,11,"all","NB"
4783,4643,484,396,0.9235373624251786,0.9214129787656281,0.9235373624251786,0.9235373624251786,0.9157572276469462,0.9146128468853095,0.8292066291167625,11,"all","MLP"
4468,4596,531,711,0.8964306612053833,0.8937787557511502,0.8964306612053833,0.8964306612053833,0.8809660724554341,0.8794876770813118,0.7590116928934305,12,"all","DT"
4778,4744,383,401,0.9252974448995513,0.9257895756636311,0.9252974448995513,0.9252974448995513,0.9241779497098646,0.9239278090432758,0.8478544262893201,12,"all","RF"
4143,4338,789,1036,0.8461088355763604,0.8400243309002433,0.8461088355763604,0.8461088355763604,0.8262070279021045,0.8229186881428294,0.6459139983933977,12,"all","NB"
4780,4632,495,399,0.9229581000193088,0.9206917113893858,0.9229581000193088,0.9229581000193088,0.914482494738856,0.9132544149039394,0.8264881025355819,12,"all","MLP"
4466,4609,518,713,0.8989662570704116,0.8960674157303371,0.8989662570704116,0.8989662570704116,0.882189683223275,0.8805550164952455,0.7611495574389192,13,"all","DT"
4774,4760,367,405,0.9284181782718939,0.9286131102898268,0.9284181782718939,0.9284181782718939,0.9251937984496124,0.9250921793130216,0.8501861189247263,13,"all","RF"
4152,4351,776,1027,0.8486444314413887,0.8425324675324676,0.8486444314413887,0.8486444314413887,0.8283674440742503,0.8250533669706966,0.650183802191168,13,"all","NB"
4782,4629,498,397,0.9233442749565554,0.9210107441305213,0.9233442749565554,0.9233442749565554,0.914427765560761,0.9131573840481273,0.8262931671047502,13,"all","MLP"
4443,4591,536,736,0.8954554320265262,0.8923478610162683,0.8954554320265262,0.8954554320265262,0.878324086474077,0.8765767514069475,0.7531955517773165,14,"all","DT"
4762,4745,382,417,0.9254924907353228,0.9257387247278382,0.9254924907353228,0.9254924907353228,0.922600019374213,0.9224723462060935,0.8449460588138509,14,"all","RF"
4141,4334,793,1038,0.8453286522332748,0.8392784758816376,0.8453286522332748,0.8453286522332748,0.8256024383274598,0.8223365030079566,0.6447491844886479,14,"all","NB"
4766,4632,495,413,0.9202548754585828,0.9181367690782953,0.9202548754585828,0.9202548754585828,0.9130268199233716,0.9118959829225693,0.8237733300274446,14,"all","MLP"
4467,4573,554,712,0.8919446069826409,0.889663413662617,0.8919446069826409,0.8919446069826409,0.8784095274683058,0.8771589365418203,0.7543496231347697,15,"all","DT"
4771,4729,398,408,0.9223717573629803,0.9230025149932288,0.9223717573629803,0.9223717573629803,0.922110552763819,0.9217931302154085,0.8435838099305792,15,"all","RF"
4119,4324,803,1060,0.8433781938755608,0.8368549370174726,0.8433781938755608,0.8433781938755608,0.8227571115973742,0.8192315156219678,0.6385447872251705,15,"all","NB"
4789,4625,502,390,0.9246958872369183,0.922233300099701,0.9246958872369183,0.9246958872369183,0.9148042024832856,0.9134484766155637,0.8268735597125118,15,"all","MLP"
4460,4575,552,719,0.8923346986541837,0.8898643256185156,0.8923346986541837,0.8923346986541837,0.8780347375491796,0.8766737822627596,0.7533816129976664,16,"all","DT"
4755,4730,397,424,0.9225668031987517,0.9229425465838509,0.9225668031987517,0.9225668031987517,0.9205304423579518,0.9203376673782263,0.8406754907604235,16,"all","RF"
4135,4311,816,1044,0.8408425980105325,0.8351848111492628,0.8408425980105325,0.8408425980105325,0.8225529479107041,0.8195226081894043,0.6391165955241495,16,"all","NB"
4762,4622,505,417,0.9194825255840896,0.9172454852153205,0.9194825255840896,0.9194825255840896,0.9117365498755505,0.9105375509411993,0.8210551273246078,16,"all","MLP"
4480,4594,533,699,0.8960405695338405,0.8936764412527428,0.8960405695338405,0.8960405695338405,0.8817658349328215,0.8804579856394333,0.7609487409538612,17,"all","DT"
4792,4752,375,387,0.9268578115857227,0.927424037158893,0.9268578115857227,0.9268578115857227,0.9263483471873188,0.926062487871143,0.8521229486109785,17,"all","RF"
4161,4342,785,1018,0.8468890189194461,0.841285887585928,0.8468890189194461,0.8468890189194461,0.8280728521026033,0.8250533669706966,0.6501776379805841,17,"all","NB"
4797,4648,479,382,0.9262405869859046,0.9240556660039762,0.9262405869859046,0.9262405869859046,0.9176470588235295,0.9164564331457403,0.8328927404757724,17,"all","MLP"
4443,4600,527,736,0.8972108445484689,0.893963782696177,0.8972108445484689,0.8972108445484689,0.8792889228710694,0.8774500291092567,0.7549439688364035,18,"all","DT"
4772,4757,370,407,0.9278330407645797,0.9280435628160248,0.9278330407645797,0.9278330407645797,0.9247165972289506,0.9246070250339607,0.8492156741274612,18,"all","RF"
4118,4359,768,1061,0.85020479812756,0.8428162095783872,0.85020479812756,0.85020479812756,0.8265857589835972,0.8225305647195809,0.645153898756835,18,"all","NB"
4794,4651,476,385,0.9256613245800348,0.9235504368546466,0.9256613245800348,0.9256613245800348,0.9175997703129487,0.9164564331457403,0.8328937223353635,18,"all","MLP"
4476,4602,525,703,0.8976009362200117,0.8950209958008398,0.8976009362200117,0.8976009362200117,0.8822852760736196,0.8808461090626819,0.7617276806983946,19,"all","DT"
4765,4736,391,414,0.9237370782133801,0.924166020170675,0.9237370782133801,0.9237370782133801,0.9221093372036768,0.9218901610712207,0.8437798632495487,19,"all","RF"
4125,4326,801,1054,0.8437682855471036,0.8373934226552984,0.8437682855471036,0.8437682855471036,0.8234510326449034,0.820007762468465,0.640095520550213,19,"all","NB"
4793,4629,498,386,0.9254682371114115,0.9230309072781655,0.9254682371114115,0.9254682371114115,0.9155682903533906,0.914224723462061,0.8284262632128481,19,"all","MLP"
4468,4599,528,711,0.8970157987126974,0.8943154523618895,0.8970157987126974,0.8970157987126974,0.8812877263581489,0.8797787696487483,0.7595944963325038,20,"all","DT"
4792,4744,383,387,0.9252974448995513,0.9259903381642512,0.9252974448995513,0.9252974448995513,0.9256326057562295,0.9252862410246459,0.8505692630885355,20,"all","RF"
4165,4368,759,1014,0.8519602106495027,0.8458570268074735,0.8519602106495027,0.8519602106495027,0.8312874678846703,0.8279642926450611,0.6560057182094314,20,"all","NB"
4791,4651,476,388,0.9250820621741649,0.9230005953562215,0.9250820621741649,0.9250820621741649,0.9172889144170017,0.9161653405783039,0.8323119631328213,20,"all","MLP"
4449,4607,520,730,0.8985761653988688,0.8953511772992554,0.8985761653988688,0.8985761653988688,0.8805428134556573,0.8787114302348147,0.7574665565537535,21,"all","DT"
4771,4752,375,408,0.9268578115857227,0.9271278663039254,0.9268578115857227,0.9268578115857227,0.9241646489104116,0.9240248398990879,0.8480507212753258,21,"all","RF"
4147,4364,763,1032,0.851180027306417,0.844602851323829,0.851180027306417,0.851180027306417,0.8294212676993253,0.8258296138171939,0.65174209057194,21,"all","NB"
4783,4637,490,396,0.9235373624251786,0.9213192926683886,0.9235373624251786,0.9235373624251786,0.9152315346345198,0.9140306617504367,0.8280411184978063,21,"all","MLP"
4457,4613,514,722,0.8997464404134972,0.8966002816334742,0.8997464404134972,0.8997464404134972,0.8818581533167653,0.8800698622161848,0.7601824615661164,22,"all","DT"
4780,4736,391,399,0.9237370782133801,0.9243859988396829,0.9237370782133801,0.9237370782133801,0.9236714975845409,0.9233456239084029,0.8466885457245584,22,"all","RF"
4127,4329,798,1052,0.8443534230544177,0.8379695431472082,0.8443534230544177,0.8443534230544177,0.823943661971831,0.8204929167475257,0.6410659648619993,22,"all","NB"
4780,4626,501,399,0.9229581000193088,0.9205970149253732,0.9229581000193088,0.9229581000193088,0.9139579349904398,0.9126722297690666,0.825322566812508,22,"all","MLP"
4447,4584,543,732,0.8940901111761264,0.8911823647294589,0.8940901111761264,0.8940901111761264,0.8779086469405344,0.8762856588395109,0.7526108017024248,23,"all","DT"
4787,4740,387,392,0.9245172615564657,0.9252029377657518,0.9245172615564657,0.9245172615564657,0.9247561093402877,0.9244129633223365,0.8488228180893336,23,"all","RF"
4119,4329,798,1060,0.8443534230544177,0.837705918242831,0.8443534230544177,0.8443534230544177,0.8233168505135032,0.8197166699010285,0.6395166408159477,23,"all","NB"
4784,4624,503,395,0.9237304498938019,0.9212990635584778,0.9237304498938019,0.9237304498938019,0.9141983565832219,0.9128662914806909,0.8257097148108705,23,"all","MLP"
4422,4592,535,757,0.8956504778622977,0.892071817631632,0.8956504778622977,0.8956504778622977,0.8766704849179077,0.8746361342907044,0.7493203777848187,24,"all","DT"
4768,4748,379,411,0.9260776282426371,0.9263648727414028,0.9260776282426371,0.9260776282426371,0.9234940925818322,0.9233456239084029,0.8466921484930555,24,"all","RF"
4142,4365,762,1037,0.8513750731421884,0.8446166394779772,0.8513750731421884,0.8513750731421884,0.8291385696647355,0.8254414903939453,0.650968078436189,24,"all","NB"
4790,4634,493,389,0.9248889747055417,0.9225562412900657,0.9248889747055417,0.9248889747055417,0.9156948958134201,0.9144187851736852,0.8288157802012194,24,"all","MLP"
4452,4607,520,727,0.8985761653988688,0.8954143201930812,0.8985761653988688,0.8985761653988688,0.8807953350540101,0.8790025228022511,0.7580479262176552,25,"all","DT"
4773,4740,387,406,0.9245172615564657,0.925,0.9245172615564657,0.9245172615564657,0.9233001257374989,0.9230545313409664,0.8461080078892105,25,"all","RF"
4120,4336,791,1059,0.8457187439048176,0.8389330075341072,0.8457187439048176,0.8457187439048176,0.8241779129443072,0.8204929167475257,0.641070884043461,25,"all","NB"
4782,4639,488,397,0.9233442749565554,0.9211675933280381,0.9233442749565554,0.9233442749565554,0.9153028997990238,0.9141276926062488,0.8282357076269418,25,"all","MLP"
4458,4585,542,721,0.8942851570118978,0.8916,0.8942851570118978,0.8942851570118978,0.8789418192274515,0.8774500291092567,0.7549367714527035,26,"all","DT"
4781,4738,389,398,0.9241271698849229,0.9247582205029014,0.9241271698849229,0.9241271698849229,0.9239540052178954,0.9236367164758393,0.8472708906692047,26,"all","RF"
4138,4326,801,1041,0.8437682855471036,0.8378214213403523,0.8437682855471036,0.8437682855471036,0.8244711263579189,0.8212691635940229,0.6426132139973937,26,"all","NB"
4791,4617,510,388,0.9250820621741649,0.9224775224775225,0.9250820621741649,0.9250820621741649,0.9143129770992366,0.9128662914806909,0.8257073252548319,26,"all","MLP"
4474,4609,518,705,0.8989662570704116,0.8962339743589743,0.8989662570704116,0.8989662570704116,0.8828656258979024,0.8813312633417427,0.7626999357434285,27,"all","DT"
4779,4763,364,400,0.9290033157792081,0.9292241882169939,0.9290033157792081,0.9290033157792081,0.9259833365626815,0.9258684261595187,0.851738304036252,27,"all","RF"
4130,4342,785,1049,0.8468890189194461,0.8402848423194303,0.8468890189194461,0.8468890189194461,0.8256322494770869,0.82204541044052,0.6441737425458676,27,"all","NB"
4787,4644,483,392,0.9243097122996717,0.9221604447974583,0.9243097122996717,0.9243097122996717,0.9162599291798259,0.9150980011643702,0.8301765470887841,27,"all","MLP"
4445,4610,517,734,0.8991613029061829,0.8958081418782748,0.8991613029061829,0.8991613029061829,0.8805271702798204,0.8786143993790025,0.7572741931688215,28,"all","DT"
4778,4757,370,401,0.9278330407645797,0.9281274281274281,0.9278330407645797,0.9278330407645797,0.9253413382395662,0.9251892101688337,0.8503791528503978,28,"all","RF"
4142,4336,791,1037,0.8457187439048176,0.8396513277924184,0.8457187439048176,0.8457187439048176,0.8259047619047618,0.822627595575393,0.6453315920111687,28,"all","NB"
4790,4630,497,389,0.9248889747055417,0.9224945208208807,0.9248889747055417,0.9248889747055417,0.9153449264284349,0.9140306617504367,0.8280387609381195,28,"all","MLP"
4466,4597,530,713,0.8966257070411546,0.8939151321056845,0.8966257070411546,0.8966257070411546,0.8809044744658427,0.8793906462254997,0.7588183687984681,29,"all","DT"
4785,4737,390,394,0.9239321240491516,0.9246376811594202,0.9239321240491516,0.9239321240491516,0.9242804713154336,0.9239278090432758,0.8478523405992362,29,"all","RF"
4125,4342,785,1054,0.8468890189194461,0.840122199592668,0.8468890189194461,0.8468890189194461,0.8252399505844341,0.8215602561614593,0.6432054064411129,29,"all","NB"
4792,4638,489,387,0.9252751496427882,0.9229850746268656,0.9252751496427882,0.9252751496427882,0.9162523900573614,0.9150009703085581,0.8299806316975078,29,"all","MLP"
4459,4586,541,720,0.8944802028476692,0.8918,0.8944802028476692,0.8944802028476692,0.8791335186427681,0.877644090820881,0.7553248367393975,30,"all","DT"
4779,4758,369,400,0.9280280866003511,0.9283216783216783,0.9280280866003511,0.9280280866003511,0.9255350053258449,0.925383271880458,0.8507672743734837,30,"all","RF"
4142,4347,780,1037,0.8478642480983031,0.8415278342137342,0.8478642480983031,0.8478642480983031,0.8271334792122538,0.8236949349893266,0.6474696072936846,30,"all","NB"
4788,4640,487,391,0.9245027997682951,0.9222818525144106,0.9245027997682951,0.9245027997682951,0.9160130093744021,0.9148069085969338,0.8295934608794641,30,"all","MLP"
4470,4609,518,709,0.8989662570704116,0.8961507618283882,0.8989662570704116,0.8989662570704116,0.8825275251316419,0.880943139918494,0.7619247435555316,31,"all","DT"
4773,4732,395,406,0.9229568948702945,0.9235681114551083,0.9229568948702945,0.9229568948702945,0.9225862568860539,0.9222782844944692,0.8445542858987146,31,"all","RF"
4153,4326,801,1026,0.8437682855471036,0.8383124747678643,0.8437682855471036,0.8437682855471036,0.8256513026052104,0.8227246264312051,0.645518324528082,31,"all","NB"
4806,4638,489,373,0.9279783742035141,0.9255637597285971,0.9279783742035141,0.9279783742035141,0.9177009738399847,0.9163594022899282,0.8326955424797936,31,"all","MLP"
4474,4605,522,705,0.898186073727326,0.8955164131305045,0.898186073727326,0.898186073727326,0.8824374820350676,0.880943139918494,0.7619228789346101,32,"all","DT"
4791,4747,380,388,0.9258825824068656,0.9265132469541675,0.9258825824068656,0.9258825824068656,0.9257971014492753,0.9254803027362701,0.8509579786284314,32,"all","RF"
4135,4327,800,1044,0.8439633313828749,0.8378926038500507,0.8439633313828749,0.8439633313828749,0.8243474947609069,0.8210751018823986,0.6422265728586879,32,"all","NB"
4801,4632,495,378,0.9270129368603978,0.9245508982035928,0.9270129368603978,0.9270129368603978,0.9166587112171838,0.9152920628759945,0.830560400872462,32,"all","MLP"
4462,4589,538,717,0.8950653403549834,0.8924,0.8950653403549834,0.8950653403549834,0.8797086168887185,0.878226275955754,0.7564890325994799,33,"all","DT"
4787,4751,376,392,0.9266627657499512,0.9271741235715669,0.9266627657499512,0.9266627657499512,0.925739702185264,0.9254803027362701,0.8509591461261337,33,"all","RF"
4139,4338,789,1040,0.8461088355763604,0.8398944805194806,0.8461088355763604,0.8461088355763604,0.8258924321751547,0.8225305647195809,0.645139309044729,33,"all","NB"
4791,4624,503,388,0.9250820621741649,0.922585794094174,0.9250820621741649,0.9250820621741649,0.914924090518476,0.9135455074713759,0.8270671395952872,33,"all","MLP"
4466,4600,527,713,0.8972108445484689,0.8944522331263769,0.8972108445484689,0.8972108445484689,0.8812260536398469,0.8796817387929362,0.7594011710936345,34,"all","DT"
4776,4744,383,403,0.9252974448995513,0.9257608063578213,0.9252974448995513,0.9252974448995513,0.9239698200812536,0.9237337473316515,0.84746659853691,34,"all","RF"
4143,4317,810,1036,0.8420128730251609,0.8364627498485766,0.8420128730251609,0.8420128730251609,0.8238549618320612,0.8208810401707743,0.6418322209570541,34,"all","NB"
4798,4635,492,381,0.926433674454528,0.9240430622009569,0.926433674454528,0.926433674454528,0.9166109466042603,0.9152920628759945,0.8305613964555049,34,"all","MLP"
4469,4589,538,710,0.8950653403549834,0.8925504293988417,0.8950653403549834,0.8950653403549834,0.8802992518703242,0.878905491946439,0.7578456015985116,35,"all","DT"
4780,4731,396,399,0.9229581000193088,0.9234930448222566,0.9229581000193088,0.9229581000193088,0.9232254949299854,0.9228604696293421,0.8457174647158825,35,"all","RF"
4136,4330,797,1043,0.8445484688901892,0.8384350293938779,0.8445484688901892,0.8445484688901892,0.8247619047619047,0.8214632253056472,0.6430033530090539,35,"all","NB"
4788,4634,493,391,0.9245027997682951,0.9221890547263681,0.9245027997682951,0.9245027997682951,0.915487571701721,0.914224723462061,0.8284279434025079,35,"all","MLP"
4449,4593,534,730,0.895845523698069,0.892835641180012,0.895845523698069,0.895845523698069,0.879043062200957,0.8773529982534446,0.7547468206079646,36,"all","DT"
4800,4743,384,379,0.9268198493917744,0.9260054666146037,0.9268198493917744,0.9268198493917744,0.9263726720061758,0.9259654570153308,0.8519264194173354,36,"all","RF"
4157,4348,779,1022,0.8480592939340745,0.8421799027552674,0.8480592939340745,0.8480592939340745,0.8284271696675239,0.8252474286823209,0.6505691035421408,36,"all","NB"
4793,4648,479,386,0.9254682371114115,0.9233214143822011,0.9254682371114115,0.9254682371114115,0.9172328006889293,0.9160683097224918,0.8321170577448893,36,"all","MLP"
4461,4586,541,718,0.8944802028476692,0.891843262694922,0.8944802028476692,0.8944802028476692,0.8793020803374557,0.8778381525325053,0.7557124237051647,37,"all","DT"
4769,4747,380,410,0.9258825824068656,0.9261992619926199,0.9258825824068656,0.9258825824068656,0.9235089078233927,0.9233456239084029,0.8466918482688149,37,"all","RF"
4108,4352,775,1071,0.8488394772771601,0.8412860946139669,0.8488394772771601,0.8488394772771601,0.8250236966824644,0.8208810401707743,0.6418567636840505,37,"all","NB"
4789,4628,499,390,0.9246958872369183,0.9222797927461139,0.9246958872369183,0.9246958872369183,0.9150663991592625,0.9137395691830001,0.8274563304365111,37,"all","MLP"
4455,4593,534,724,0.895845523698069,0.8929645219482862,0.895845523698069,0.895845523698069,0.8795480658751434,0.8779351833883174,0.7559095633115145,38,"all","DT"
4784,4747,380,395,0.9258825824068656,0.9264136328427576,0.9258825824068656,0.9258825824068656,0.9250700957169099,0.9248010867455851,0.849600553577069,38,"all","RF"
4140,4353,774,1039,0.8490345231129316,0.8424908424908425,0.8490345231129316,0.8490345231129316,0.8276452134233292,0.8240830584125752,0.6482484333456089,38,"all","NB"
4799,4642,485,380,0.9266267619231512,0.9243329350856233,0.9266267619231512,0.9266267619231512,0.9173277262735353,0.9160683097224918,0.8321150848834179,38,"all","MLP"
4458,4586,541,721,0.8944802028476692,0.8917783556711343,0.8944802028476692,0.8944802028476692,0.8790492620279854,0.8775470599650689,0.7551310438256919,39,"all","DT"
4782,4753,374,397,0.927052857421494,0.9274631497284717,0.927052857421494,0.927052857421494,0.9253991291727142,0.9251892101688337,0.8503779808265863,39,"all","RF"
4145,4335,792,1034,0.8455236980690463,0.8395786915130646,0.8455236980690463,0.8455236980690463,0.8260289634146342,0.8228216572870173,0.6457182445515225,39,"all","NB"
4794,4649,478,385,0.9256613245800348,0.9235200635677394,0.9256613245800348,0.9256613245800348,0.9174241699358914,0.916262371434116,0.8325052263975022,39,"all","MLP"
4443,4591,536,736,0.8954554320265262,0.8923478610162683,0.8954554320265262,0.8954554320265262,0.878324086474077,0.8765767514069475,0.7531955517773165,40,"all","DT"
4780,4750,377,399,0.9264677199141799,0.9268954818693038,0.9264677199141799,0.9264677199141799,0.9249226006191951,0.924704055889773,0.8494075219638385,40,"all","RF"
4121,4317,810,1058,0.8420128730251609,0.8357331170148043,0.8420128730251609,0.8420128730251609,0.8221291182631879,0.818746361342907,0.6375715049345836,40,"all","NB"
4797,4615,512,382,0.9262405869859046,0.9235541324794877,0.9262405869859046,0.9262405869859046,0.9147597254004577,0.9132544149039394,0.8264823252001658,40,"all","MLP"
4460,4601,526,719,0.8974058903842403,0.8945046129161652,0.8974058903842403,0.8974058903842403,0.880827031683737,0.8791965845138754,0.7584326699952869,41,"all","DT"
4790,4753,374,389,0.927052857421494,0.9275755228505035,0.927052857421494,0.927052857421494,0.9262303006864546,0.9259654570153308,0.8519293191991013,41,"all","RF"
4120,4318,809,1059,0.8422079188609323,0.8358693446946642,0.8422079188609323,0.8422079188609323,0.8221629855293222,0.818746361342907,0.637572214528936,41,"all","NB"
4803,4656,471,376,0.9273991117976443,0.9252782193958664,0.9273991117976443,0.9273991117976443,0.9189706304410217,0.9178148651271104,0.8356102536536079,41,"all","MLP"
